,date,close
0,2005-04-08,1003.45
1,2005-04-15,974.08
2,2005-04-22,939.1
3,2005-04-29,932.39
4,2005-05-13,887.54
5,2005-05-20,882.76
6,2005-05-27,849.51
7,2005-06-03,818.03
8,2005-06-10,894.56
9,2005-06-17,880.35
10,2005-06-24,898.3
11,2005-07-01,859.49
12,2005-07-08,829.49
13,2005-07-15,841.0
14,2005-07-22,859.69
15,2005-07-29,888.16
16,2005-08-05,923.8
17,2005-08-12,938.32
18,2005-08-19,923.04
19,2005-08-26,928.26
20,2005-09-02,947.87
21,2005-09-09,949.07
22,2005-09-16,967.5
23,2005-09-23,916.15
24,2005-09-30,917.39
25,2005-10-14,904.83
26,2005-10-21,904.41
27,2005-10-28,867.73
28,2005-11-04,878.36
29,2005-11-11,864.79
30,2005-11-18,882.24
31,2005-11-25,884.11
32,2005-12-02,869.94
33,2005-12-09,887.36
34,2005-12-16,902.56
35,2005-12-23,915.89
36,2005-12-30,923.45
37,2006-01-06,970.03
38,2006-01-13,978.81
39,2006-01-20,993.34
40,2006-01-25,1009.6
41,2006-02-10,1032.34
42,2006-02-17,1020.37
43,2006-02-24,1049.44
44,2006-03-03,1041.68
45,2006-03-10,1008.9
46,2006-03-17,1024.02
47,2006-03-24,1042.6
48,2006-03-31,1061.09
49,2006-04-07,1103.15
50,2006-04-14,1118.61
51,2006-04-21,1149.16
52,2006-04-28,1172.35
53,2006-05-12,1296.26
54,2006-05-19,1366.1
55,2006-05-26,1331.02
56,2006-06-02,1390.12
57,2006-06-09,1294.18
58,2006-06-16,1318.01
59,2006-06-23,1339.45
60,2006-06-30,1393.96
61,2006-07-07,1410.43
62,2006-07-14,1357.13
63,2006-07-21,1356.03
64,2006-07-28,1341.39
65,2006-08-04,1241.91
66,2006-08-11,1275.65
67,2006-08-18,1267.87
68,2006-08-25,1295.44
69,2006-09-01,1318.1
70,2006-09-08,1332.15
71,2006-09-15,1362.32
72,2006-09-22,1374.85
73,2006-09-29,1403.27
74,2006-10-13,1430.88
75,2006-10-20,1440.18
76,2006-10-27,1439.05
77,2006-11-03,1488.29
78,2006-11-10,1504.06
79,2006-11-17,1562.08
80,2006-11-24,1636.58
81,2006-12-01,1729.22
82,2006-12-08,1711.58
83,2006-12-15,1867.64
84,2006-12-22,1895.64
85,2006-12-29,2041.05
86,2007-01-05,2072.88
87,2007-01-12,2173.75
88,2007-01-19,2396.09
89,2007-01-26,2512.92
90,2007-02-02,2298.0
91,2007-02-09,2397.24
92,2007-02-16,2676.74
93,2007-03-02,2508.73
94,2007-03-09,2611.39
95,2007-03-16,2604.23
96,2007-03-23,2716.27
97,2007-03-30,2781.78
98,2007-04-06,2972.01
99,2007-04-13,3169.23
100,2007-04-20,3289.28
101,2007-04-27,3470.52
102,2007-04-30,3558.71
103,2007-05-11,3702.61
104,2007-05-18,3776.63
105,2007-05-25,3985.25
106,2007-06-01,3803.95
107,2007-06-08,3837.87
108,2007-06-15,4099.38
109,2007-06-22,4051.43
110,2007-06-29,3764.08
111,2007-07-06,3710.28
112,2007-07-13,3820.12
113,2007-07-20,3971.88
114,2007-07-27,4307.14
115,2007-08-03,4598.38
116,2007-08-10,4726.68
117,2007-08-17,4626.58
118,2007-08-24,5217.58
119,2007-08-31,5296.81
120,2007-09-07,5294.8
121,2007-09-14,5397.28
122,2007-09-21,5468.1
123,2007-09-28,5580.81
124,2007-10-12,5737.22
125,2007-10-19,5614.06
126,2007-10-26,5394.81
127,2007-11-02,5472.93
128,2007-11-09,5040.52
129,2007-11-16,5007.66
130,2007-11-23,4856.16
131,2007-11-30,4737.41
132,2007-12-07,5041.35
133,2007-12-14,4977.65
134,2007-12-21,5101.85
135,2007-12-28,5338.27
136,2008-01-04,5483.65
137,2008-01-11,5699.15
138,2008-01-18,5414.47
139,2008-01-25,5077.43
140,2008-02-01,4571.94
141,2008-02-05,4921.83
142,2008-02-15,4813.31
143,2008-02-22,4702.24
144,2008-02-29,4674.55
145,2008-03-07,4621.69
146,2008-03-14,4157.87
147,2008-03-21,4037.83
148,2008-03-28,3918.16
149,2008-04-03,3650.7
150,2008-04-11,3783.73
151,2008-04-18,3272.5
152,2008-04-25,3803.07
153,2008-04-30,3959.12
154,2008-05-09,3878.92
155,2008-05-16,3936.12
156,2008-05-23,3675.15
157,2008-05-30,3611.33
158,2008-06-06,3489.5
159,2008-06-13,2979.12
160,2008-06-20,2849.67
161,2008-06-27,2816.02
162,2008-07-04,2741.85
163,2008-07-11,2953.5
164,2008-07-18,2815.46
165,2008-07-25,2939.2
166,2008-08-01,2840.79
167,2008-08-08,2591.46
168,2008-08-15,2447.61
169,2008-08-22,2404.93
170,2008-08-29,2391.64
171,2008-09-05,2183.43
172,2008-09-12,2077.85
173,2008-09-19,2073.11
174,2008-09-26,2243.66
175,2008-10-10,1906.96
176,2008-10-17,1833.26
177,2008-10-24,1781.6
178,2008-10-31,1663.66
179,2008-11-07,1677.83
180,2008-11-14,1943.65
181,2008-11-21,1920.73
182,2008-11-28,1829.92
183,2008-12-05,2013.17
184,2008-12-12,1960.38
185,2008-12-19,2052.11
186,2008-12-26,1862.1
187,2008-12-31,1817.72
188,2009-01-09,1918.37
189,2009-01-16,1990.21
190,2009-01-23,2032.68
191,2009-02-06,2237.28
192,2009-02-13,2399.07
193,2009-02-20,2344.32
194,2009-02-27,2140.49
195,2009-03-06,2286.58
196,2009-03-13,2205.42
197,2009-03-20,2379.84
198,2009-03-27,2498.93
199,2009-04-03,2570.5
200,2009-04-10,2595.53
201,2009-04-17,2650.69
202,2009-04-24,2572.89
203,2009-04-30,2622.93
204,2009-05-08,2789.22
205,2009-05-15,2796.12
206,2009-05-22,2740.68
207,2009-05-27,2759.71
208,2009-06-05,2939.31
209,2009-06-12,2906.29
210,2009-06-19,3080.0
211,2009-06-26,3128.42
212,2009-07-03,3327.14
213,2009-07-10,3398.31
214,2009-07-17,3519.81
215,2009-07-24,3667.56
216,2009-07-31,3734.62
217,2009-08-07,3555.09
218,2009-08-14,3344.46
219,2009-08-21,3203.62
220,2009-08-28,3046.78
221,2009-09-04,3077.14
222,2009-09-11,3238.13
223,2009-09-18,3199.69
224,2009-09-25,3058.53
225,2009-09-30,3004.8
226,2009-10-09,3163.71
227,2009-10-16,3241.71
228,2009-10-23,3413.25
229,2009-10-30,3280.37
230,2009-11-06,3483.02
231,2009-11-13,3518.72
232,2009-11-20,3631.01
233,2009-11-27,3382.51
234,2009-12-04,3643.49
235,2009-12-11,3575.02
236,2009-12-18,3391.74
237,2009-12-25,3424.78
238,2009-12-31,3575.68
239,2010-01-08,3480.13
240,2010-01-15,3482.74
241,2010-01-22,3366.2
242,2010-01-29,3204.16
243,2010-02-05,3153.09
244,2010-02-12,3251.28
245,2010-02-26,3281.67
246,2010-03-05,3259.76
247,2010-03-12,3233.13
248,2010-03-19,3293.87
249,2010-03-26,3275.0
250,2010-04-02,3407.35
251,2010-04-09,3379.17
252,2010-04-16,3356.33
253,2010-04-23,3190.0
254,2010-04-30,3067.36
255,2010-05-07,2836.79
256,2010-05-14,2868.02
257,2010-05-21,2768.79
258,2010-05-28,2850.3
259,2010-06-04,2744.39
260,2010-06-11,2758.87
261,2010-06-18,2696.17
262,2010-06-25,2736.29
263,2010-07-02,2534.11
264,2010-07-09,2647.1
265,2010-07-16,2616.13
266,2010-07-23,2793.08
267,2010-07-30,2868.85
268,2010-08-06,2897.66
269,2010-08-13,2855.55
270,2010-08-20,2898.33
271,2010-08-27,2858.57
272,2010-09-03,2920.2
273,2010-09-10,2932.55
274,2010-09-17,2861.37
275,2010-09-21,2857.48
276,2010-09-30,2935.57
277,2010-10-08,3044.23
278,2010-10-15,3327.68
279,2010-10-22,3378.66
280,2010-10-29,3379.98
281,2010-11-05,3520.8
282,2010-11-12,3291.83
283,2010-11-19,3178.85
284,2010-11-26,3194.85
285,2010-12-03,3158.16
286,2010-12-10,3161.98
287,2010-12-17,3225.66
288,2010-12-24,3162.95
289,2010-12-31,3128.26
290,2011-01-07,3166.62
291,2011-01-14,3091.86
292,2011-01-21,2983.46
293,2011-01-28,3036.74
294,2011-02-01,3077.28
295,2011-02-11,3120.96
296,2011-02-18,3211.88
297,2011-02-25,3197.62
298,2011-03-04,3270.67
299,2011-03-11,3247.38
300,2011-03-18,3215.68
301,2011-03-25,3294.48
302,2011-04-01,3272.73
303,2011-04-08,3353.36
304,2011-04-15,3358.94
305,2011-04-22,3299.94
306,2011-04-29,3192.72
307,2011-05-06,3121.4
308,2011-05-13,3128.09
309,2011-05-20,3121.6
310,2011-05-27,2963.31
311,2011-06-03,2986.35
312,2011-06-10,2961.93
313,2011-06-17,2892.16
314,2011-06-24,3027.47
315,2011-07-01,3049.74
316,2011-07-08,3109.18
317,2011-07-15,3128.89
318,2011-07-22,3067.99
319,2011-07-29,2972.08
320,2011-08-05,2897.42
321,2011-08-12,2875.36
322,2011-08-19,2807.66
323,2011-08-26,2901.22
324,2011-09-02,2803.85
325,2011-09-09,2751.09
326,2011-09-16,2733.99
327,2011-09-23,2669.48
328,2011-09-30,2581.35
329,2011-10-14,2653.78
330,2011-10-21,2507.88
331,2011-10-28,2709.02
332,2011-11-04,2763.75
333,2011-11-11,2695.0
334,2011-11-18,2606.49
335,2011-11-25,2569.97
336,2011-12-02,2557.31
337,2011-12-09,2503.46
338,2011-12-16,2390.13
339,2011-12-23,2359.16
340,2011-12-30,2345.74
341,2012-01-06,2290.6
342,2012-01-13,2394.33
343,2012-01-20,2504.09
344,2012-02-03,2506.09
345,2012-02-10,2533.62
346,2012-02-17,2537.09
347,2012-02-24,2648.02
348,2012-03-02,2679.93
349,2012-03-09,2664.3
350,2012-03-16,2623.52
351,2012-03-23,2552.94
352,2012-03-30,2454.9
353,2012-04-06,2519.83
354,2012-04-13,2580.45
355,2012-04-20,2626.84
356,2012-04-27,2626.16
357,2012-05-04,2715.88
358,2012-05-11,2636.92
359,2012-05-18,2573.98
360,2012-05-25,2573.1
361,2012-06-01,2633.0
362,2012-06-08,2524.33
363,2012-06-15,2568.05
364,2012-06-21,2512.18
365,2012-06-29,2461.61
366,2012-07-06,2472.61
367,2012-07-13,2450.63
368,2012-07-20,2398.45
369,2012-07-27,2349.11
370,2012-08-03,2353.74
371,2012-08-10,2399.75
372,2012-08-17,2313.48
373,2012-08-24,2275.68
374,2012-08-31,2204.87
375,2012-09-07,2317.18
376,2012-09-14,2315.54
377,2012-09-21,2199.06
378,2012-09-28,2293.11
379,2012-10-12,2304.53
380,2012-10-19,2332.47
381,2012-10-26,2247.91
382,2012-11-02,2306.77
383,2012-11-09,2240.92
384,2012-11-16,2177.24
385,2012-11-23,2192.68
386,2012-11-30,2139.66
387,2012-12-07,2246.76
388,2012-12-14,2355.86
389,2012-12-21,2372.0
390,2012-12-28,2480.05
391,2013-01-04,2524.41
392,2013-01-11,2483.23
393,2013-01-18,2595.44
394,2013-01-25,2571.67
395,2013-02-01,2743.32
396,2013-02-08,2771.72
397,2013-02-22,2596.6
398,2013-03-01,2668.84
399,2013-03-08,2606.93
400,2013-03-15,2539.87
401,2013-03-22,2618.31
402,2013-03-29,2495.08
403,2013-04-03,2483.55
404,2013-04-12,2462.11
405,2013-04-19,2533.83
406,2013-04-26,2447.31
407,2013-05-03,2492.91
408,2013-05-10,2540.84
409,2013-05-17,2592.05
410,2013-05-24,2597.23
411,2013-05-31,2606.43
412,2013-06-07,2484.16
413,2013-06-14,2416.77
414,2013-06-21,2317.39
415,2013-06-28,2200.64
416,2013-07-05,2226.85
417,2013-07-12,2275.37
418,2013-07-19,2190.48
419,2013-07-26,2224.01
420,2013-08-02,2247.26
421,2013-08-09,2286.01
422,2013-08-16,2304.14
423,2013-08-23,2286.93
424,2013-08-30,2313.91
425,2013-09-06,2357.78
426,2013-09-13,2488.9
427,2013-09-18,2432.51
428,2013-09-27,2394.97
429,2013-09-30,2409.04
430,2013-10-11,2468.51
431,2013-10-18,2426.05
432,2013-10-25,2368.56
433,2013-11-01,2384.96
434,2013-11-08,2307.95
435,2013-11-15,2350.73
436,2013-11-22,2397.96
437,2013-11-29,2438.94
438,2013-12-06,2452.29
439,2013-12-13,2406.64
440,2013-12-20,2278.14
441,2013-12-27,2303.48
442,2014-01-03,2290.78
443,2014-01-10,2204.85
444,2014-01-17,2178.49
445,2014-01-24,2245.68
446,2014-01-30,2202.45
447,2014-02-07,2212.48
448,2014-02-14,2295.57
449,2014-02-21,2264.29
450,2014-02-28,2178.97
451,2014-03-07,2168.36
452,2014-03-14,2122.84
453,2014-03-21,2158.8
454,2014-03-28,2151.97
455,2014-04-04,2185.47
456,2014-04-11,2270.67
457,2014-04-18,2224.48
458,2014-04-25,2167.83
459,2014-04-30,2158.66
460,2014-05-09,2133.91
461,2014-05-16,2145.95
462,2014-05-23,2148.41
463,2014-05-30,2156.46
464,2014-06-06,2134.72
465,2014-06-13,2176.24
466,2014-06-20,2136.73
467,2014-06-27,2150.26
468,2014-07-04,2178.7
469,2014-07-11,2148.01
470,2014-07-18,2164.14
471,2014-07-25,2260.45
472,2014-08-01,2329.4
473,2014-08-08,2331.13
474,2014-08-15,2360.64
475,2014-08-22,2365.36
476,2014-08-29,2338.29
477,2014-09-05,2449.26
478,2014-09-12,2438.36
479,2014-09-19,2425.21
480,2014-09-26,2437.2
481,2014-09-30,2450.99
482,2014-10-10,2466.79
483,2014-10-17,2441.73
484,2014-10-24,2390.71
485,2014-10-31,2508.32
486,2014-11-07,2502.15
487,2014-11-14,2581.09
488,2014-11-21,2583.45
489,2014-11-28,2808.82
490,2014-12-05,3124.89
491,2014-12-12,3193.23
492,2014-12-19,3383.17
493,2014-12-26,3445.84
494,2014-12-31,3533.7
495,2015-01-09,3546.72
496,2015-01-16,3635.15
497,2015-01-23,3571.73
498,2015-01-30,3434.39
499,2015-02-06,3312.42
500,2015-02-13,3469.83
501,2015-02-17,3522.32
502,2015-02-27,3572.84
503,2015-03-06,3478.52
504,2015-03-13,3617.66
505,2015-03-20,3892.57
506,2015-03-27,3971.7
507,2015-04-03,4170.54
508,2015-04-10,4344.42
509,2015-04-17,4596.14
510,2015-04-24,4702.64
511,2015-04-30,4749.89
512,2015-05-08,4558.4
513,2015-05-15,4617.47
514,2015-05-22,4951.34
515,2015-05-29,4840.83
516,2015-06-05,5230.55
517,2015-06-12,5335.11
518,2015-06-19,4637.05
519,2015-06-26,4336.19
520,2015-07-03,3885.92
521,2015-07-10,4106.56
522,2015-07-17,4151.5
523,2015-07-24,4176.28
524,2015-07-31,3816.7
525,2015-08-07,3906.95
526,2015-08-14,4073.54
527,2015-08-21,3589.54
528,2015-08-28,3342.29
529,2015-09-02,3365.83
530,2015-09-11,3347.19
531,2015-09-18,3251.27
532,2015-09-25,3231.95
533,2015-09-30,3202.95
534,2015-10-09,3340.12
535,2015-10-16,3534.07
536,2015-10-23,3571.24
537,2015-10-30,3534.08
538,2015-11-06,3793.37
539,2015-11-13,3746.24
540,2015-11-20,3774.38
541,2015-11-27,3556.99
542,2015-12-04,3677.59
543,2015-12-11,3608.06
544,2015-12-18,3767.91
545,2015-12-25,3838.2
546,2015-12-31,3731.01
547,2016-01-08,3361.56
548,2016-01-15,3118.73
549,2016-01-22,3113.46
550,2016-01-29,2946.09
551,2016-02-05,2963.79
552,2016-02-19,3051.59
553,2016-02-26,2948.03
554,2016-03-04,3093.89
555,2016-03-11,3018.28
556,2016-03-18,3171.96
557,2016-03-25,3197.82
558,2016-04-01,3221.89
559,2016-04-08,3185.73
560,2016-04-15,3272.21
561,2016-04-22,3174.9
562,2016-04-29,3156.75
563,2016-05-06,3130.35
564,2016-05-13,3074.94
565,2016-05-20,3078.22
566,2016-05-27,3062.5
567,2016-06-03,3189.33
568,2016-06-08,3163.99
569,2016-06-17,3110.36
570,2016-06-24,3077.16
571,2016-07-01,3154.2
572,2016-07-08,3192.28
573,2016-07-15,3276.28
574,2016-07-22,3225.16
575,2016-07-29,3203.93
576,2016-08-05,3205.11
577,2016-08-12,3294.23
578,2016-08-19,3365.02
579,2016-08-26,3307.09
580,2016-09-02,3314.11
581,2016-09-09,3318.04
582,2016-09-14,3238.73
583,2016-09-23,3275.67
584,2016-09-30,3253.28
585,2016-10-14,3305.85
586,2016-10-21,3327.74
587,2016-10-28,3340.13
588,2016-11-04,3354.17
589,2016-11-11,3417.22
590,2016-11-18,3417.46
591,2016-11-25,3521.3
592,2016-12-02,3528.95
593,2016-12-09,3493.7
594,2016-12-16,3346.03
595,2016-12-23,3307.6
596,2016-12-30,3310.08
597,2017-01-06,3347.67
598,2017-01-13,3319.91
599,2017-01-20,3354.89
600,2017-01-26,3387.96
601,2017-02-03,3364.49
602,2017-02-10,3413.49
603,2017-02-17,3421.44
604,2017-02-24,3473.85
605,2017-03-03,3427.86
606,2017-03-10,3427.89
607,2017-03-17,3445.81
608,2017-03-24,3489.6
609,2017-03-31,3456.05
610,2017-04-07,3517.46
611,2017-04-14,3486.5
612,2017-04-21,3466.79
613,2017-04-28,3439.75
614,2017-05-05,3382.55
615,2017-05-12,3385.38
616,2017-05-19,3403.85
617,2017-05-26,3480.43
618,2017-06-02,3486.51
619,2017-06-09,3576.17
620,2017-06-16,3518.76
621,2017-06-23,3622.88
622,2017-06-30,3666.8
623,2017-07-07,3655.93
624,2017-07-14,3703.09
625,2017-07-21,3728.6
626,2017-07-28,3721.89
627,2017-08-04,3707.58
628,2017-08-11,3647.35
629,2017-08-18,3724.67
630,2017-08-25,3795.75
631,2017-09-01,3830.54
632,2017-09-08,3825.99
633,2017-09-15,3831.3
634,2017-09-22,3837.73
635,2017-09-29,3836.5
636,2017-10-13,3921.0
637,2017-10-20,3926.85
638,2017-10-27,4021.97
639,2017-11-03,3992.7
640,2017-11-10,4111.91
641,2017-11-17,4120.85
642,2017-11-24,4104.2
643,2017-12-01,3998.14
644,2017-12-08,4003.38
645,2017-12-15,3980.86
646,2017-12-22,4054.6
647,2017-12-29,4030.85
648,2018-01-05,4138.75
649,2018-01-12,4225.0
650,2018-01-19,4285.4
651,2018-01-26,4381.3
652,2018-02-02,4271.23
653,2018-02-09,3840.65
654,2018-02-14,3966.96
655,2018-02-23,4071.09
656,2018-03-02,4016.46
657,2018-03-09,4108.87
658,2018-03-16,4056.42
659,2018-03-23,3904.94
660,2018-03-30,3898.5
661,2018-04-04,3854.86
662,2018-04-13,3871.14
663,2018-04-20,3760.85
664,2018-04-27,3756.88
665,2018-05-04,3774.6
666,2018-05-11,3872.84
667,2018-05-18,3903.06
668,2018-05-25,3816.5
669,2018-06-01,3770.59
670,2018-06-08,3779.62
671,2018-06-15,3753.43
672,2018-06-22,3608.9
673,2018-06-29,3510.98
674,2018-07-06,3365.12
675,2018-07-13,3492.69
676,2018-07-20,3492.89
677,2018-07-27,3521.23
678,2018-08-03,3315.28
679,2018-08-10,3405.02
680,2018-08-17,3229.62
681,2018-08-24,3325.33
682,2018-08-31,3334.5
683,2018-09-07,3277.64
684,2018-09-14,3242.09
685,2018-09-21,3410.49
686,2018-09-28,3438.86
687,2018-10-12,3170.73
688,2018-10-19,3134.95
689,2018-10-26,3173.64
690,2018-11-02,3290.25
691,2018-11-09,3167.44
692,2018-11-16,3257.67
693,2018-11-23,3143.48
694,2018-11-30,3172.69
695,2018-12-07,3181.56
696,2018-12-14,3165.91
697,2018-12-21,3029.4
698,2018-12-28,3010.65
699,2019-01-04,3035.87
700,2019-01-11,3094.78
701,2019-01-18,3168.17
702,2019-01-25,3184.47
703,2019-02-01,3247.4
704,2019-02-15,3338.7
705,2019-02-22,3520.12
706,2019-03-01,3749.71
707,2019-03-08,3657.58
708,2019-03-15,3745.01
709,2019-03-22,3833.8
710,2019-03-29,3872.34
711,2019-04-04,4062.23
712,2019-04-12,3988.62
713,2019-04-19,4120.61
714,2019-04-26,3889.27
715,2019-04-30,3913.21
716,2019-05-10,3730.45
717,2019-05-17,3648.76
718,2019-05-24,3593.91
719,2019-05-31,3629.79
720,2019-06-06,3564.68
721,2019-06-14,3654.88
722,2019-06-21,3833.94
723,2019-06-28,3825.59
724,2019-07-05,3893.2
725,2019-07-12,3808.73
726,2019-07-19,3807.96
727,2019-07-26,3858.57
728,2019-08-02,3747.44
729,2019-08-09,3633.53
730,2019-08-16,3710.54
731,2019-08-23,3820.86
732,2019-08-30,3799.59
733,2019-09-06,3948.51
734,2019-09-12,3972.38
735,2019-09-20,3935.65
736,2019-09-27,3852.65
737,2019-09-30,3814.53
738,2019-10-11,3911.73
739,2019-10-18,3869.38
740,2019-10-25,3896.79
741,2019-11-01,3952.39
742,2019-11-08,3973.01
743,2019-11-15,3877.09
744,2019-11-22,3849.99
745,2019-11-29,3828.67
746,2019-12-06,3902.39
747,2019-12-13,3968.22
748,2019-12-20,4017.25
749,2019-12-27,4022.03
750,2020-01-03,4144.96
751,2020-01-10,4163.18
752,2020-01-17,4154.85
753,2020-01-23,4003.9
754,2020-02-07,3899.87
755,2020-02-14,3987.73
756,2020-02-21,4149.49
757,2020-02-28,3940.05
758,2020-03-06,4138.51
759,2020-03-13,3895.31
760,2020-03-20,3653.22
761,2020-03-27,3710.06
762,2020-04-03,3713.22
763,2020-04-10,3769.18
764,2020-04-17,3839.49
765,2020-04-24,3796.97
766,2020-04-30,3912.58
767,2020-05-08,3963.62
768,2020-05-15,3912.82
769,2020-05-22,3824.06
770,2020-05-29,3867.02
771,2020-06-05,4001.25
772,2020-06-12,4003.08
773,2020-06-19,4098.71
774,2020-06-24,4138.99
775,2020-07-03,4419.6
776,2020-07-10,4753.13
777,2020-07-17,4544.7
778,2020-07-24,4505.59
779,2020-07-31,4695.05
780,2020-08-07,4707.93
781,2020-08-14,4704.63
782,2020-08-21,4718.84
783,2020-08-28,4844.27
784,2020-09-04,4770.22
785,2020-09-11,4627.28
786,2020-09-18,4737.09
787,2020-09-25,4570.0216
788,2020-09-30,4587.4
789,2020-10-09,4681.14
